འགྲིག་ས་མ,as a prefix,འགྲིག་ས་མ་རེད,1
འགྲིགས,as a prefix,འགྲིགས་སོང,2
འགྲིགས,as an infix,མ་འགྲིགས་ན,1
འགྲིགས་ན,as a postfix,མ་འགྲིགས་ན,1
འགྲིགས་པ,as a postfix,མ་འགྲིགས་པ,1
འགྲིགས་སོང,as a prefix,འགྲིགས་སོང་ང,1
འགྲིབ,as a prefix,འགྲིབ་པ་,1
འགྲིབ,as a postfix,འཕེལ་འགྲིབ,1
འགྲིབས,as a prefix,འགྲིབས་,1
འགྲིམ,as a prefix,འགྲིམ་འགྲུལ,2
འགྲིམ་འགྲུལ,as a prefix,འགྲིམ་འགྲུལ་གསར་འགྱུར༄༅,1
འགྲིམ་འགྲུལ་གསར,as a prefix,འགྲིམ་འགྲུལ་གསར་འགྱུར༄༅,1
འགྲིམས,as a prefix,འགྲིམས་པ,1
འགྲིལ,as a postfix,ཧྲེངས་འགྲིལ,1
འགྲུབ,as a prefix,འགྲུབ་པ,2
འགྲུབ,as an infix,དོན་འགྲུབ་དང་པདྨ,1
འགྲུབ,as a postfix,དོན་འགྲུབ,1
འགྲུབ་བཀྲ,as an infix,དོན་འགྲུབ་བཀྲ་གསལ,2
འགྲུབ་བཀྲ,as a postfix,དོན་འགྲུབ་བཀྲ,1
འགྲུབ་བཀྲ་གསལ,as a postfix,དོན་འགྲུབ་བཀྲ་གསལ,2
འགྲུབ་དང,as an infix,དོན་འགྲུབ་དང་པདྨ,1
འགྲུབ་དང་པདྨ,as a postfix,དོན་འགྲུབ་དང་པདྨ,1
འགྲུབ་ན,as a postfix,མ་འགྲུབ་ན,1
འགྲུབ་པ,as a postfix,མ་འགྲུབ་པ,1
འགྲུབ་ཡ,as a postfix,མ་འགྲུབ་ཡ,1
འགྲུབ་ལགས,as a postfix,རྒན་བསམ་འགྲུབ་ལགས,3
འགྲུལ,as a prefix,འགྲུལ་བ,2
འགྲུལ,as an infix,འགྲིམ་འགྲུལ་གསར་འགྱུར༄༅,1
འགྲུལ,as a postfix,འགྲིམ་འགྲུལ,2
འགྲུལ་གསར,as an infix,འགྲིམ་འགྲུལ་གསར་འགྱུར༄༅,1
འགྲུལ་གསར་འགྱུར༄༅,as a postfix,འགྲིམ་འགྲུལ་གསར་འགྱུར༄༅,1
འགྲུས,as a prefix,འགྲུས་པ་,1
འགྲུས,as an infix,བརྩོན་འགྲུས་གྲགས་པ,1
འགྲུས,as a postfix,བརྩོན་འགྲུས,2
འགྲུས་གྲགས,as an infix,བརྩོན་འགྲུས་གྲགས་པ,1
འགྲུས་གྲགས་པ,as a postfix,བརྩོན་འགྲུས་གྲགས་པ,1
འགྲུས་ཡང,as an infix,བརྩོན་འགྲུས་ཡང་དག་,1
འགྲེ,as a postfix,རིགས་འགྲེ,1
འགྲེང,as a prefix,འགྲེང་བ,2
འགྲེངས,as a prefix,འགྲེངས་པ,1
འགྲེམ,as a prefix,འགྲེམ་སྟོན,5
འགྲེམ་སྟོན,as a prefix,འགྲེམ་སྟོན་ཁང,2
འགྲེམས,as a prefix,འགྲེམས་སྟོན,5
འགྲེམས,as a postfix,པར་འགྲེམས,1
འགྲེམས་སྟོན,as a prefix,འགྲེམས་སྟོན་ཁང,1
འགྲེལ,as a prefix,འགྲེལ་བཤད,6
འགྲེལ,as a postfix,རྣམ་འགྲེལ,6
འགྲེལ་བ,as a prefix,འགྲེལ་བ་,1
འགྲེལ་བ་དོན,as a prefix,འགྲེལ་བ་དོན་གསལ,1
འགྲོ,as a prefix,འགྲོ་ས,1
འགྲོ,as an infix,མི་འགྲོ་བ,1
འགྲོ,as a postfix,མ་འགྲོ,3
འགྲོ་+བ,as a postfix,དུ་འགྲོ་+བ,5
འགྲོ་ཁེར,as an infix,ཁེར་འགྲོ་ཁེར་འདུག,1
འགྲོ་ཁེར་འདུག,as a postfix,ཁེར་འགྲོ་ཁེར་འདུག,1
འགྲོ་གས,as a postfix,མི་འགྲོ་གས,1
འགྲོ་དགོས,as a prefix,འགྲོ་དགོས་ཡ,1
འགྲོ་མགོན,as a prefix,འགྲོ་མགོན་བཀའ་བརྒྱུད་པ,1
འགྲོ་མགོན་བཀའ,as a prefix,འགྲོ་མགོན་བཀའ་བརྒྱུད་པ,1
འགྲོ་མགོན་བཀའ་བརྒྱུད,as a prefix,འགྲོ་མགོན་བཀའ་བརྒྱུད་པ,1
འགྲོ་རྒྱུ,as a postfix,དུ་འགྲོ་རྒྱུ,1
འགྲོ་རྒྱུགས,as a postfix,ལམ་འགྲོ་རྒྱུགས,1
འགྲོ་ཉན,as a prefix,འགྲོ་ཉན་ནི,1
འགྲོ་སྟངས,as a postfix,ཡར་འགྲོ་སྟངས,1
འགྲོ་དུས,as a prefix,འགྲོ་དུས་ཙམ་པ,2
འགྲོ་དུས,as a postfix,མ་འགྲོ་དུས,4
འགྲོ་དུས་ཙམ,as a prefix,འགྲོ་དུས་ཙམ་པ,2
འགྲོ་མདོག,as a prefix,འགྲོ་མདོག་ཁ་པོ,1
འགྲོ་མདོག་ཁ,as a prefix,འགྲོ་མདོག་ཁ་པོ,1
འགྲོ་འདུག,as a prefix,འགྲོ་འདུག་སྤྱོད་གསུམ,4
འགྲོ་འདུག་སྤྱོད,as a prefix,འགྲོ་འདུག་སྤྱོད་གསུམ,10
འགྲོ་ན,as a postfix,མ་འགྲོ་ན,1
འགྲོ་པ,as a postfix,མི་འགྲོ་པ,2
འགྲོ་ཕན,as a prefix,འགྲོ་ཕན་གླིང,1
འགྲོ་བ,as a prefix,འགྲོ་བ་མི,4
འགྲོ་བ,as a postfix,མི་འགྲོ་བ,3
འགྲོ་བ་མིའི,as a prefix,འགྲོ་བ་མིའི་རིགས,2
འགྲོ་བ་རིག,as a prefix,འགྲོ་བ་རིག་དྲུག,1
འགྲོ་བ་རིགས,as a prefix,འགྲོ་བ་རིགས་དྲུག,7
འགྲོ་བྱེད,as a prefix,འགྲོ་བྱེད་+པ,1
འགྲོ་མ,as a postfix,མཁའ་འགྲོ་མ,3
འགྲོ་མར,as an infix,ཡར་འགྲོ་མར་འགྲོ,1
འགྲོ་མར་འགྲོ,as a postfix,ཡར་འགྲོ་མར་འགྲོ,1
འགྲོ་མི,as a prefix,འགྲོ་མི་དགོས་པ,1
འགྲོ་མི་དགོས,as a prefix,འགྲོ་མི་དགོས་པ,1
འགྲོ་མེད,as a prefix,འགྲོ་མེད་དུས,1
འགྲོ་མྱོང,as a prefix,འགྲོ་མྱོང་མེད,1
འགྲོ་ཚུར,as an infix,ཕར་འགྲོ་ཚུར་འགྲོ,1
འགྲོ་ཚུར་འགྲོ,as a postfix,ཕར་འགྲོ་ཚུར་འགྲོ,1
འགྲོ་ཞོར,as a prefix,འགྲོ་ཞོར་འདུག་ཞོར,1
འགྲོ་ཞོར་འདུག,as a prefix,འགྲོ་ཞོར་འདུག་ཞོར,1
འགྲོ་བཞིན,as a prefix,འགྲོ་བཞིན་པ,1
འགྲོ་ཡ,as a prefix,འགྲོ་ཡ་མིན,1
འགྲོ་ཡ,as a postfix,་འགྲོ་ཡ,1
འགྲོ་ཡི,as a prefix,འགྲོ་ཡི་མིན,2
འགྲོ་རང,as an infix,མ་འགྲོ་རང་འགྲོ,2
འགྲོ་རང་འགྲོ,as a postfix,མ་འགྲོ་རང་འགྲོ,2
འགྲོ་ཤེས,as a prefix,འགྲོ་ཤེས་འདུག་ཤེས,1
འགྲོ་ཤེས་འདུག,as a prefix,འགྲོ་ཤེས་འདུག་ཤེས,1
འགྲོ་ས,as a prefix,འགྲོ་ས་རེད,1
འགྲོ་ས་མ,as a prefix,འགྲོ་ས་མ་རེད,1
འགྲོ་སོང,as a prefix,འགྲོ་སོང་བ,1
འགྲོ་སོང་ང,as a prefix,འགྲོ་སོང་ང་ཡ,1
འགྲོ་གསུམ,as a postfix,-ཟ་འདུག་འགྲོ་གསུམ,2
འགྲོག,as a prefix,འགྲོག་ན,3
འགྲོགས,as a prefix,འགྲོགས་པ,2
འགྲོགས,as a postfix,གཏན་འགྲོགས,1
འགྲོན,as a prefix,འགྲོན་བུ་,1
འགྲོའི,as an infix,དུད་འགྲོའི་སྐྱེ་གནས་,1
འགྲོའི་སྐྱེ,as an infix,དུད་འགྲོའི་སྐྱེ་གནས་,1
འགྲོལ,as an infix,བཅིངས་འགྲོལ་དམག,1
འགྲོལ,as a postfix,བཅིངས་འགྲོལ,3
འགྲོལ་དམག,as a postfix,བཅིངས་འགྲོལ་དམག,1
འགྲོས,as a prefix,འགྲོས་ཆ,1
འགྲོས,as a postfix,འཕེལ་འགྲོས,1
རྒ,as a prefix,རྒ་བ་,2
རྒ,as an infix,སྐྱེ་རྒ་ན་འཆི,2
རྒ་ན,as an infix,སྐྱེ་རྒ་ན་འཆི,2
རྒ་ན་འཆི,as a postfix,སྐྱེ་རྒ་ན་འཆི,2
རྒད,as a prefix,རྒད་པོ,4
རྒན,as a prefix,རྒན་རབས,1
རྒན,as an infix,མི་རྒན་པ,1
རྒན,as a postfix,དགེ་རྒན,1
རྒན་ཆེན,as a prefix,རྒན་ཆེན་མོ,1
རྒན་ཆེན,as an infix,དགེ་རྒན་ཆེན་མོ,4
རྒན་ཆེན,as a postfix,དགེ་རྒན་ཆེན,3
རྒན་ཆེན་མོ,as a postfix,དགེ་རྒན་ཆེན་མོ,4
རྒན་ཉན,as a postfix,སྡོང་རྒན་ཉན,1
རྒན་བསྟན,as a prefix,རྒན་བསྟན་འཛིན,1
རྒན་དར,as a prefix,རྒན་དར་གཞོན་གསུམ,3
རྒན་དར་གཞོན,as a prefix,རྒན་དར་གཞོན་གསུམ,3
རྒན་པ,as a prefix,རྒན་པ་ལྷན་ཚོགས,1
རྒན་པ,as a postfix,མི་རྒན་པ,5
རྒན་པ་ལྷན,as a prefix,རྒན་པ་ལྷན་ཚོགས,1
རྒན་པོ,as a postfix,ལོ་ལོན་རྒན་པོ,1
རྒན་ཚོ,as a postfix,དགེ་རྒན་ཚོ,1
རྒན་འཛོམ,as a prefix,རྒན་འཛོམ་པ་ལགས,1
རྒན་འཛོམ་པ,as a prefix,རྒན་འཛོམ་པ་ལགས,1
རྒན་གཞོན,as a prefix,རྒན་གཞོན་ཚོ,1
རྒན་གཞོན་བར,as a prefix,རྒན་གཞོན་བར་གསུམ,1
རྒན་ཡོལ,as a postfix,ཕྱེད་རྒན་ཡོལ,1
རྒན་རབ,as a prefix,རྒན་རབ་འབྱམས,1
རྒན་རབས,as a prefix,རྒན་རབས་པ,2
རྒན་ལགས,as a prefix,རྒན་ལགས་ཚོ,4
རྒན་ལགས་དར,as a prefix,རྒན་ལགས་དར་རྒྱས,2
རྒན་གསོ,as a prefix,རྒན་གསོ་ཁང,8
རྒན་བསམ,as a prefix,རྒན་བསམ་འགྲུབ་ལགས,3
རྒན་བསམ་འགྲུབ,as a prefix,རྒན་བསམ་འགྲུབ་ལགས,3
རྒལ,as a prefix,རྒལ་གོང,2
རྒས,as a prefix,རྒས་རྒུད,1
རྒས,as an infix,ལོ་རྒས་དུས,1
རྒས,as a postfix,ལོ་རྒས,1
རྒས་དུས,as a postfix,ལོ་རྒས་དུས,1
རྒས་སོང,as a prefix,རྒས་སོང་ན,1
རྒུ,as an infix,གལ་རྒུ་ཅི,9
རྒུ,as a postfix,སྐྱེ་རྒུ,1
རྒུ་དགོན,as a postfix,སྐྱེ་རྒུ་དགོན,1
རྒུ་ཅི,as a postfix,གལ་རྒུ་ཅི,17
རྒུད,as a prefix,རྒུད་པ,1
རྒུད,as a postfix,རྒས་རྒུད,1
རྒུན,as a prefix,རྒུན་འབྲུམ,3
རྒོད,as a prefix,རྒོད་པོ,1
རྒོད,as an infix,དབས་རྒོད་ལྡོང་བཙན,1
རྒོད,as a postfix,མི་རྒོད,3
རྒོད་ལྡོང,as an infix,དབས་རྒོད་ལྡོང་བཙན,1
རྒོད་ལྡོང་བཙན,as a postfix,དབས་རྒོད་ལྡོང་བཙན,1
རྒོད་པ,as a postfix,འདུ་འཛི་རྒོད་པ,1
རྒོད་བཙན,as a postfix,དབས་རྒོད་བཙན,1
རྒོད་ཚང,as a prefix,རྒོད་ཚང་བ,1
རྒོན,as a postfix,རྒན་རྒོན,4
རྒོལ,as a prefix,རྒོལ་བ,4
རྒོལ,as an infix,ངོ་རྒོལ་མཁན,1
རྒོལ,as a postfix,ཕས་རྒོལ,1
རྒོལ་མཁན,as a postfix,ངོ་རྒོལ་མཁན,1
རྒོལ་པ,as a postfix,ངོ་རྒོལ་པ,2
རྒོལ་བ,as a postfix,འཇབ་རྒོལ་བ,3
རྒྱ,as a prefix,རྒྱ་མཚོ,1
རྒྱ,as an infix,དཔེ་རྒྱ་ཆེན་པོ,1
རྒྱ,as a postfix,དྲ་རྒྱ,1
རྒྱ་དཀར,as a prefix,རྒྱ་དཀར་ནག,2
རྒྱ་སྐད,as a postfix,བོད་རྒྱ་སྐད,1
རྒྱ་བསྐྱེད,as a prefix,རྒྱ་བསྐྱེད་རྒྱུ,1
རྒྱ་གར,as a prefix,རྒྱ་གར་སྐད,1
རྒྱ་གར་ས,as a prefix,རྒྱ་གར་ས་ལ,1
རྒྱ་གུང,as a prefix,རྒྱ་གུང་ཁྲན,2
རྒྱ་སྒོ,as a prefix,རྒྱ་སྒོ་ཁ,1
རྒྱ་བརྒྱུད,as a prefix,རྒྱ་བརྒྱུད་ནང་བསྟན,1
རྒྱ་བརྒྱུད་ནང,as a prefix,རྒྱ་བརྒྱུད་ནང་བསྟན,1
རྒྱ་ཆེ,as a prefix,རྒྱ་ཆེ་ཆུང,1
རྒྱ་ཆེ,as a postfix,ཁོག་རྒྱ་ཆེ,1
རྒྱ་ཆེན,as a prefix,རྒྱ་ཆེན་པོ,7
རྒྱ་ཆེན,as an infix,དཔེ་རྒྱ་ཆེན་པོ,1
རྒྱ་ཆེན་པོ,as a postfix,དཔེ་རྒྱ་ཆེན་པོ,1
རྒྱ་ཐོས,as an infix,མཐོང་རྒྱ་ཐོས་རྒྱ,1
རྒྱ་ཐོས་རྒྱ,as a postfix,མཐོང་རྒྱ་ཐོས་རྒྱ,1
རྒྱ་བོད,as a prefix,རྒྱ་བོད་ཤན་སྦྱར,2
རྒྱ་བོད་ཤན,as a prefix,རྒྱ་བོད་ཤན་སྦྱར,2
རྒྱ་དབྱིན,as an infix,བོད་རྒྱ་དབྱིན་གསུམ,3
རྒྱ་དབྱིན,as a postfix,བོད་རྒྱ་དབྱིན,1
རྒྱ་དབྱིན་གསུམ,as a postfix,བོད་རྒྱ་དབྱིན་གསུམ,3
རྒྱ་མ,as a prefix,རྒྱ་མ་ཤང,1
རྒྱ་མིའི,as a prefix,རྒྱ་མིའི་སྐད,1
རྒྱ་ཚའི,as a prefix,རྒྱ་ཚའི་སྒྲུབ་ཕུག,1
རྒྱ་ཚའི་སྒྲུབ,as a prefix,རྒྱ་ཚའི་སྒྲུབ་ཕུག,1
རྒྱ་མཚོ,as a postfix,བསྟན་པ་རྒྱ་མཚོ,1
རྒྱ་ཞྭ,as a prefix,རྒྱ་ཞྭ་ལི་མོ,1
རྒྱ་ཞྭ་ལི,as a prefix,རྒྱ་ཞྭ་ལི་མོ,1
རྒྱ་ལུ,as a prefix,རྒྱ་ལུ་ཆས,1
རྒྱ་ལུའི,as a prefix,རྒྱ་ལུའི་ཆས,1
རྒྱ་ཤན,as an infix,བོད་རྒྱ་ཤན་སྦྱར,1
རྒྱ་ཤན་སྦྱར,as a postfix,བོད་རྒྱ་ཤན་སྦྱར,1
རྒྱ་སེ,as a prefix,རྒྱ་སེ་མེ་ཏོག,1
རྒྱ་སེ་མེ,as a prefix,རྒྱ་སེ་མེ་ཏོག,1
རྒྱག,as a prefix,རྒྱག་ག,1
རྒྱག,as an infix,ཚོང་རྒྱག་ག,1
རྒྱག,as a postfix,རྔོན་རྒྱག,3
རྒྱག་ག,as a postfix,ཚོང་རྒྱག་ག,1
རྒྱག་རྒྱུ,as a prefix,རྒྱག་རྒྱུ་མེད,1
རྒྱག་སྒོ,as an infix,ཐོག་རྒྱག་སྒོ་རྒྱག,8
རྒྱག་སྒོ་རྒྱག,as a postfix,ཐོག་རྒྱག་སྒོ་རྒྱག,8
རྒྱག་ཐུབ,as a prefix,རྒྱག་ཐུབ་པ,1
རྒྱག་དུས,as a postfix,ཚོང་རྒྱག་དུས,1
རྒྱག་རྡོ,as an infix,ས་རྒྱག་རྡོ་རྒྱག,1
རྒྱག་རྡོ་རྒྱག,as a postfix,ས་རྒྱག་རྡོ་རྒྱག,1
རྒྱག་པ,as a postfix,སྒོམ་རྒྱག་པ,1
རྒྱག་ཡ,as a prefix,རྒྱག་ཡ་མ,1
རྒྱག་ཡ,as a postfix,པར་རྒྱག་ཡ,1
རྒྱག་ས,as a postfix,དམག་རྒྱག་ས,1
རྒྱགད,as a postfix,མ་རྒྱགད,1
རྒྱགས,as a prefix,རྒྱགས་ཕྱེ,1
རྒྱགས,as an infix,ཤ་རྒྱགས་པ,2
རྒྱགས,as a postfix,ལམ་རྒྱགས,1
རྒྱགས་རྔན,as a prefix,རྒྱགས་རྔན་ལྷ་བསང,2
རྒྱགས་རྔན་ལྷ,as a prefix,རྒྱགས་རྔན་ལྷ་བསང,2
རྒྱགས་པ,as a postfix,ཤ་རྒྱགས་པ,2
རྒྱང,as a prefix,རྒྱང་སྒྲོག,1
རྒྱང,as a postfix,མིག་རྒྱང,1
རྒྱང་ཐག,as a prefix,རྒྱང་ཐག་རིང་པོ,1
རྒྱང་ཐག་རིང,as a prefix,རྒྱང་ཐག་རིང་པོ,1
རྒྱང་རིང,as a prefix,རྒྱང་རིང་པོ,2
རྒྱན,as a prefix,རྒྱན་གོས,1
རྒྱན,as an infix,བཟང་ཡུལ་རྒྱན་མེད,1
རྒྱན,as a postfix,མངོན་རྟོགས་རྒྱན,1
རྒྱན་ཅན,as a postfix,ཕྲ་རྒྱན་ཅན,2
རྒྱན་མེ,as an infix,གངས་རྒྱན་མེ་ཏོག,1
རྒྱན་མེ་ཏོག,as a postfix,གངས་རྒྱན་མེ་ཏོག,1
རྒྱན་མེད,as a postfix,བཟང་ཡུལ་རྒྱན་མེད,1
རྒྱན་ས,as a postfix,བཟང་ས་རྒྱན་ས,1
རྒྱབ,as a prefix,རྒྱབ་ལོགས་ན,1
རྒྱབ,as an infix,ཚ་རྒྱབ་ཚོ་བ,1
རྒྱབ,as a postfix,ཚ་རྒྱབ,5
རྒྱབ༼,as a postfix,སྡེར་རྒྱབ༼,1
རྒྱབ་མཁན,as a postfix,ལན་རྒྱབ་མཁན,1
རྒྱབ་ཚོ,as an infix,ཚ་རྒྱབ་ཚོ་བ,2
རྒྱབ་ཚོ་བ,as a postfix,ཚ་རྒྱབ་ཚོ་བ,2
རྒྱབ་ལོགས,as a prefix,རྒྱབ་ལོགས་ན,2
རྒྱམ,as a postfix,སངས་རྒྱམ,1
རྒྱའི,as a prefix,རྒྱའི་སྐད,1
རྒྱལ,as a prefix,རྒྱལ་སྤྱི,1
རྒྱལ,as an infix,རྣམ་རྒྱལ་སྒྲོལ་དཀར,1
རྒྱལ,as a postfix,ཕྱི་རྒྱལ,1
རྒྱལ་བཀྲ,as an infix,ལྷ་རྒྱལ་བཀྲ་ཤིས,1
རྒྱལ་བཀྲ་ཤིས,as a postfix,ལྷ་རྒྱལ་བཀྲ་ཤིས,1
རྒྱལ་ཁག,as a postfix,ཕྱི་རྒྱལ་ཁག,1
རྒྱལ་ཁབ,as a postfix,སྤྱི་མཐུན་རྒྱལ་ཁབ,2
རྒྱལ་ཁམས,as a prefix,རྒྱལ་ཁམས་པ,3
རྒྱལ་གྱི,as an infix,རང་རྒྱལ་གྱི་ལམ,1
རྒྱལ་གྱི་ལམ,as a postfix,རང་རྒྱལ་གྱི་ལམ,1
རྒྱལ་གྲྭ,as an infix,རྣམ་རྒྱལ་གྲྭ་ཚང,1
རྒྱལ་གྲྭ་ཚང,as a postfix,རྣམ་རྒྱལ་གྲྭ་ཚང,1
རྒྱལ་རྒྱ,as an infix,རྣམ་རྒྱལ་རྒྱ་མཚོ,2
རྒྱལ་རྒྱ་མཚོ,as a postfix,རྣམ་རྒྱལ་རྒྱ་མཚོ,2
རྒྱལ་སྒྲོལ,as an infix,རྣམ་རྒྱལ་སྒྲོལ་དཀར,1
རྒྱལ་སྒྲོལ་དཀར,as a postfix,རྣམ་རྒྱལ་སྒྲོལ་དཀར,1
རྒྱལ་མཆོག,as a prefix,རྒྱལ་མཆོག་ལྔ་བ,2
རྒྱལ་མཆོག་ལྔ,as a prefix,རྒྱལ་མཆོག་ལྔ་བ,2
རྒྱལ་མཆོད,as an infix,རྣམ་རྒྱལ་མཆོད་རྟེན,1
རྒྱལ་མཆོད་རྟེན,as a postfix,རྣམ་རྒྱལ་མཆོད་རྟེན,1
རྒྱལ་སྟོན,as a prefix,རྒྱལ་སྟོན་དུས་ཆེན,1
རྒྱལ་སྟོན་དུས,as a prefix,རྒྱལ་སྟོན་དུས་ཆེན,1
རྒྱལ་ན,as a postfix,ཕྱི་རྒྱལ་ན,1
རྒྱལ་པོ,as a prefix,རྒྱལ་པོ་དོ་ཧ,1
རྒྱལ་པོ,as a postfix,དཀོན་མཆོག་རྒྱལ་པོ,1
རྒྱལ་པོ་ཆེན,as a prefix,རྒྱལ་པོ་ཆེན་པོ་,5
རྒྱལ་པོ་དོ,as a prefix,རྒྱལ་པོ་དོ་ཧ,1
རྒྱལ་པོའི,as a prefix,རྒྱལ་པོའི་ཕོ་བྲང་,1
རྒྱལ་པོའི་ཕོ,as a prefix,རྒྱལ་པོའི་ཕོ་བྲང་,1
རྒྱལ་ཕྱི,as a prefix,རྒྱལ་ཕྱི་ནང,2
རྒྱལ་ཕྲན,as a prefix,རྒྱལ་ཕྲན་བཅུ་གཉིས,1
རྒྱལ་ཕྲན་བཅུ,as a prefix,རྒྱལ་ཕྲན་བཅུ་གཉིས,1
རྒྱལ་བ,as a prefix,རྒྱལ་བ་རིན་པོ་ཆེ,3
རྒྱལ་བ,as a postfix,རྣམ་པར་རྒྱལ་བ,1
རྒྱལ་བ་ཡབ,as a prefix,རྒྱལ་བ་ཡབ་སྲས,1
རྒྱལ་བ་རིགས,as a prefix,རྒྱལ་བ་རིགས་ལྔ,1
རྒྱལ་བ་རིན,as a prefix,རྒྱལ་བ་རིན་པོ་ཆེ,8
རྒྱལ་བ་རིན་པོ,as a prefix,རྒྱལ་བ་རིན་པོ་ཆེ,9
རྒྱལ་བའི,as a prefix,རྒྱལ་བའི་རིང་བསྲེལ་,2
རྒྱལ་བའི་རིང,as a prefix,རྒྱལ་བའི་རིང་བསྲེལ་,2
རྒྱལ་བོ,as a postfix,རིའི་རྒྱལ་བོ,4
རྒྱལ་བློན,as a prefix,རྒྱལ་བློན་འབངས་གསུམ,2
རྒྱལ་བློན་འབངས,as a prefix,རྒྱལ་བློན་འབངས་གསུམ,2
རྒྱལ་དབང,as a prefix,རྒྱལ་དབང་ལྔ་པ,1
རྒྱལ་དབང་སྐུ,as a prefix,རྒྱལ་དབང་སྐུ་ཕྲེང,1
རྒྱལ་དབང་ལྔ,as a prefix,རྒྱལ་དབང་ལྔ་པ,1
རྒྱལ་མོ,as a prefix,རྒྱལ་མོ་འབྲུག་པ,1
རྒྱལ་མོ,as a postfix,ཁྲི་ཤོར་རྒྱལ་མོ,1
རྒྱལ་མོ་འབྲུག,as a prefix,རྒྱལ་མོ་འབྲུག་པ,1
རྒྱལ་མོ་རོང,as a prefix,རྒྱལ་མོ་རོང་ཕྱོགས,2
རྒྱལ་གཙུག,as an infix,ཀླུ་རྒྱལ་གཙུག་ན་རིན་ཆེན,1
རྒྱལ་གཙུག་ན,as an infix,ཀླུ་རྒྱལ་གཙུག་ན་རིན་ཆེན,1
རྒྱལ་གཙུག་ན་རིན,as an infix,ཀླུ་རྒྱལ་གཙུག་ན་རིན་ཆེན,1
རྒྱལ་གཙུག་ན་རིན་ཆེན,as a postfix,ཀླུ་རྒྱལ་གཙུག་ན་རིན་ཆེན,1
རྒྱལ་ཚབ,as a prefix,རྒྱལ་ཚབ་རྗེ,2
རྒྱལ་ཚེས,as an infix,རྣམ་རྒྱལ་ཚེས་བཅུ,3
རྒྱལ་ཚེས་བཅུ,as a postfix,རྣམ་རྒྱལ་ཚེས་བཅུ,3
རྒྱལ་ཚོགས,as a postfix,མཉམ་འབྲེལ་རྒྱལ་ཚོགས,1
རྒྱལ་མཚན,as a prefix,རྒྱལ་མཚན་བྱས,1
རྒྱལ་མཚན,as a postfix,འཇིག་མེད་རྒྱལ་མཚན,1
རྒྱལ་མཚན་ཆོས,as a prefix,རྒྱལ་མཚན་ཆོས་གྲགས,1
རྒྱལ་མཚན་དར,as a prefix,རྒྱལ་མཚན་དར་རྒྱས,2
རྒྱལ་མཚན་རྩེ,as a prefix,རྒྱལ་མཚན་རྩེ་མོ,1
རྒྱལ་རབས,as a postfix,ཆིན་རྒྱལ་རབས,2
རྒྱལ་རོང,as a prefix,རྒྱལ་རོང་ཡུལ,4
རྒྱལ་ལོ,as a postfix,བོད་རྒྱལ་ལོ,1
རྒྱལ་སྲས,as a prefix,རྒྱལ་སྲས་སྣ་བདུན,2
རྒྱལ་སྲས་སྣ,as a prefix,རྒྱལ་སྲས་སྣ་བདུན,2
རྒྱལ་སྲིད,as a prefix,རྒྱལ་སྲིད་སྤྱི་ཁྱབ་ཁང,1
རྒྱལ་སྲིད་སྣ,as a prefix,རྒྱལ་སྲིད་སྣ་བདུན,3
རྒྱལ་སྲིད་སྤྱི,as a prefix,རྒྱལ་སྲིད་སྤྱི་ཁྱབ་ཁང,1
རྒྱལ་སྲིད་སྤྱི་ཁྱབ,as a prefix,རྒྱལ་སྲིད་སྤྱི་ཁྱབ་ཁང,1
རྒྱལ་ལྷ,as an infix,ཆོས་རྒྱལ་ལྷ་ཁང,1
རྒྱལ་ལྷ་ཁང,as a postfix,ཆོས་རྒྱལ་ལྷ་ཁང,1
རྒྱལརྒྱལ་བོ་ཆེན་པོ,as a postfix,དམ་ཅན་ཆོས་རྒྱལརྒྱལ་བོ་ཆེན་པོ,1
རྒྱས,as a prefix,རྒྱས་པ,10
རྒྱས,as an infix,སངས་རྒྱས་ཡ,3
རྒྱས,as a postfix,http://www.amdotibet.cn/html/wx/xdwx/201512/18694.htmlཆོས་དབྱངས་དར་རྒྱས,1
རྒྱས་དཀོན,as an infix,སངས་རྒྱས་དཀོན་མཆོག,2
རྒྱས་དཀོན་མཆོག,as a postfix,སངས་རྒྱས་དཀོན་མཆོག,2
རྒྱས་སྐྱངས,as a postfix,སངས་རྒྱས་སྐྱངས,1
རྒྱས་མཁའ,as an infix,སངས་རྒྱས་མཁའ་འགྲོ,3
རྒྱས་མཁའ་འགྲོ,as a postfix,སངས་རྒྱས་མཁའ་འགྲོ,3
རྒྱས་གླིང,as a postfix,དར་རྒྱས་གླིང,7
རྒྱས་རྒྱ,as an infix,སངས་རྒྱས་རྒྱ་མཚོ,3
རྒྱས་རྒྱ་མཚོ,as a postfix,སངས་རྒྱས་རྒྱ་མཚོ,3
རྒྱས་ཆོས,as an infix,སངས་རྒྱས་ཆོས་གྲགས,4
རྒྱས་ཆོས་གྲགས,as a postfix,སངས་རྒྱས་ཆོས་གྲགས,4
རྒྱས་ན,as a postfix,སངས་རྒྱས་ན,1
རྒྱས་པ,as a postfix,སངས་རྒྱས་པ,12
རྒྱས་པོ,as a postfix,གྲ་རྒྱས་པོ,6
རྒྱས་བ,as a postfix,སངས་རྒྱས་བ,1
རྒྱས་བྱས,as a postfix,དར་རྒྱས་བྱས,1
རྒྱས་མ,as a postfix,དར་རྒྱས་མ,1
རྒྱས་ཚོ,as a postfix,ལྷན་རྒྱས་ཚོ,1
