,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
དཔལ,as a postfix,འཇམ་དཔལ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
དཔེ,as a prefix,དཔེ་བྱད,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
དཔོན,as a postfix,རྗེ་དཔོན,དེད་དཔོན,དམག་དཔོན,ཚོང་དཔོན,སློབ་དཔོན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
དཔྱིད,as a prefix,དཔྱིད་ཀ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སྤུ,as a prefix,སྤུ་གྲི,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སྤུན,as a prefix,སྤུན་ཟླ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སྤུན,as a postfix,རྒྱུ་སྤུན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སྤྱི,as a prefix,སྤྱི་གཙུག,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སྤྱོད,as a prefix,སྤྱོད་ལམ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སྤྱོད,as a postfix,ལོངས་སྤྱོད,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཕ,as a prefix,ཕ་གུ,ཕ་བོང,ཕ་རོལ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཕག,as a prefix,ཕག་མོ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཕན,as a prefix,ཕན་ཆད,ཕན་ཚུན,ཕན་ཡོན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཕལ,as a prefix,ཕལ་ཆེ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཕོད,as a postfix,སང་ཕོད,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཕྱག,as a prefix,ཕྱག་དར,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཕྱི,as a prefix,ཕྱི་མ,ཕྱི་རབས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཕྱིར,as a postfix,ཅིའི་ཕྱིར,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཕྱེ,as a prefix,ཕྱེ་མ་ལེབ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཕྲག,as a prefix,ཕྲག་དོག,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཕྲག,as an infix,སྟོང་ཕྲག་ཉི་ཤུ་ལྔ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཕྲག,as a postfix,ཁྲི་ཕྲག,སྟོང་ཕྲག,འབུམ་ཕྲག,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཕྲན,as a postfix,འབྲུམ་ཕྲན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཕྲིན,as a prefix,ཕྲིན་ལས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
འཕྲུལ,as a postfix,ཆོ་འཕྲུལ,རྫུ་འཕྲུལ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བ,as a prefix,བ་དན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བ,as an infix,བལ་བ་ཛ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བ,as a postfix,ལྟེ་བ,རྣོ་བ,དཔྲལ་བ,བོང་བ,ལྦ་བ,ཡ་ང་བ,ལྭ་བ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བག,as a prefix,བག་ཆགས,བག་ཚ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བན,as a prefix,བན་དེ,བན་བུན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བམ,as a postfix,གླེགས་བམ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བར,as a prefix,བར་ཆད,བར་མ་དོ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བར,as a postfix,ཉེ་བར,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བུ,as a prefix,བུ་ག,བུ་ཡུག,བུ་རམ་ཤིང,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བུ,as an infix,ཇི་ལྟ་བུ་,བོང་བུ་,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བུ,as a postfix,སྐྱེས་བུ,ཁུང་བུ,གར་བུ,སྒང་བུ,གཅེར་བུ,ལྗང་བུ,ལྟ་བུ,འདམ་བུ,ནོར་བུ,སྣམ་བུ,འབྲས་བུ,འབྲུམ་བུ,སྦྲང་བུ,འཛམ་བུ,ཤམ་བུ,སིལ་བུ,སྲིན་བུ,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བོ,as a postfix,སྐྱེ་བོ,ཁོ་བོ,མགོ་བོ,ངོ་བོ,ཆུ་བོ,མཛའ་བོ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བོང,as a prefix,བོང་བ,བོང་བུ་,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བོང,as a postfix,མཐེ་བོང,ཕ་བོང,རི་བོང,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བྱ,as a prefix,བྱ་ཁྱུང,བྱ་རོག,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བྱ,as a postfix,གདུལ་བྱ,ཙ་བྱ,ཤེས་བྱ,སྲིན་བྱ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བྱང,as a prefix,བྱང་ཆུབ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བྱད,as a prefix,བྱད་མ,བྱད་བཞིན,བྱད་གཟུགས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བྱད,as a postfix,ཆ་བྱད,དཔེ་བྱད,ཡོ་བྱད,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བྱས,as a postfix,འདུས་བྱས,འདུས་མ་བྱས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བྱེ,as a prefix,བྱེ་བྲག,བྱེ་མ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བྱེད,as a prefix,བྱེད་པ་པོ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བྱེད,as a postfix,འདུ་བྱེད,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བྲང,as a prefix,བྲང་འགྲོ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བྲང,as a postfix,ཕོ་བྲང,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བླ,as a prefix,བླ་གོས,བླ་དགས,བླ་མ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བློ,as a prefix,བློ་གྲོས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
དབང,as a prefix,དབང་པོ,དབང་ཕྱུག,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
དབུ,as a prefix,དབུ་སྐྲ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
འབུམ,as a prefix,འབུམ་ཕྲག,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
འབྱོར,as a postfix,རྣལ་འབྱོར,རབ་འབྱོར,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
འབྲང,as a postfix,ཆོ་འབྲང,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
འབྲས,as a prefix,འབྲས་ཆན,འབྲས་བུ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སྦལ,as a postfix,རུས་སྦལ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སྦྱར,as a postfix,སྣམ་སྦྱར,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སྦྱོང,as a postfix,དགེ་སྦྱོང,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སྦྲང,as a prefix,སྦྲང་བུ,སྦྲང་མ,སྦྲང་རྩི,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སྦྲང,as a postfix,ལྕགས་སྦྲང,ཆུ་སྦྲང,ཤ་སྦྲང,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མ,as a prefix,མ་ནིང,མ་འོངས,མ་རབས,མ་རིག,མ་རུངས,མ་ཧེ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མ,as an infix,ཁ་ན་མ་ཐོ,ཅི་མ་རུང,འདུས་མ་བྱས,ཕྱེ་མ་ལེབ,བར་མ་དོ,ཟ་མ་ཏོག,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མ,as a postfix,བཀོད་མ,རྐུན་མ,སྐར་མ,གོང་མ,གྲིབ་མ,གླེགས་མ,སྒྱུ་མ,སྔ་མ,ཉག་མ,ཉི་མ,ཐ་མ,དུ་མ,འདབ་མ,ནུ་མ,རྣལ་མ,པད་མ,ཕྱི་མ,བྱད་མ,བྱེ་མ,བླ་མ,སྦྲང་མ,སྦྲེལ་མ,སྨྱིག་མ,གཙང་མ,ཚད་མ,ཚེར་མ,མཚན་མ,ཞུན་མ,གཟོད་མ,འོག་མ,འོད་མ,གཤེད་མ,སིལ་མ,སློབ་མ,ལྷག་མ,ཨུ་མ
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མང,as a prefix,མང་པོ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མལ,as a prefix,མལ་ཆ,མལ་སྟན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མལ,as a postfix,ཐ་མལ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མི,as a prefix,མི་དགེ,མི་རྟག,མི་གཙང,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མིག,as a postfix,ལྡེ་མིག,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མིན,as a postfix,འོག་མིན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མུ,as a prefix,མུ་ཁྱུད,མུ་གེ,མུ་ཅོར,མུ་ཏིག,མུ་སྟེགས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མུན,as a prefix,མུན་ཁུང,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མེ,as a prefix,མེ་ཏོག,མེ་སྟག,མེ་ཐབ,མེ་ཤེལ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མེ,as a postfix,མགལ་མེ,མདག་མེ,མར་མེ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མེད,as a postfix,གྲངས་མེད,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མོ,as a prefix,མོ་གཤམ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མོ,as an infix,དཀྱིལ་མོ་ཀྲུང,སྐྱིལ་མོ་ཀྲུང,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མོ,as a postfix,ཁྱུད་མོ,གུང་མོ,གྱོ་མོ,ཆེ་གེ་མོ,སྟག་མོ,ཐབ་མོ,པད་མོ,པུས་མོ,ཕག་མོ,མོན་མོ,རྩུབ་མོ,རྩེ་མོ,མཛའ་མོ,མཛུབ་མོ,ཟབ་མོ,སེན་མོ,སོར་མོ,སྲིང་མོ,སྲིན་མོ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མོངས,as a postfix,ཉོན་མོངས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མོན,as a prefix,མོན་མོ,མོན་སྲན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
དམག,as a prefix,དམག་དཔོན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
དམངས,as a prefix,དམངས་རིགས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སྨ,as a prefix,སྨ་ར,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སྨེ,as a prefix,སྨེ་ཤ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སྨོན,as a prefix,སྨོན་ལམ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཙམ,as a postfix,ཇི་ཙམ,འདི་ཙམ,ཡུད་ཙམ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
གཙང,as a prefix,གཙང་མ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
གཙང,as a postfix,མི་གཙང,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
གཙུག,as a prefix,གཙུག་ཏོར,གཙུག་ཕུད,གཙུག་ལག,གཙུག་ལག་ཁང,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
གཙུག,as a postfix,སྤྱི་གཙུག,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
གཙུག་ལག,as a prefix,གཙུག་ལག་ཁང,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
རྩ,as an infix,ཉི་ཤུ་རྩ་གཉིས,སུམ་ཅུ་རྩ་གཉིས,སུམ་ཅུ་རྩ་བདུན,སུམ་ཅུ་རྩ་གསུམ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
རྩལ,as a postfix,སྒྱུ་རྩལ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
རྩུབ,as a prefix,རྩུབ་མོ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
རྩུབ,as a postfix,གདུག་རྩུབ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
རྩེ,as a prefix,རྩེ་མོ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བརྩོན,as a prefix,བརྩོན་འགྲུས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཚ,as a postfix,ངོ་ཚ,བག་ཚ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཚངས,as a prefix,ཚངས་རིས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཚད,as a prefix,ཚད་མ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཚད,as a postfix,དཔག་ཚད,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཚིག,as a postfix,ཐ་ཚིག,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཚིལ,as a postfix,སྤྲ་ཚིལ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཚུ,as a prefix,ཚུ་རོལ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཚུལ,as a prefix,ཚུལ་ཁྲིམས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཚེ,as a prefix,ཚེ་རབས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཚེ,as a postfix,ཉི་ཚེ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཚེག,as a prefix,ཚེག་དྲག,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཚོགས,as a postfix,སྣ་ཚོགས,ཕུན་ཚོགས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཚོང,as a prefix,ཚོང་དཔོན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཚྭ,as a postfix,ལན་ཚྭ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མཚན,as a prefix,མཚན་ཉིད,མཚན་མ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མཚན,as a postfix,རྒྱུ་མཚན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མཚམས,as a postfix,ཉིང་མཚམས,གཉེན་མཚམས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མཚར,as a postfix,ངོ་མཚར,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མཚོ,as a postfix,རྒྱ་མཚོ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མཛའ,as a prefix,མཛའ་བོ,མཛའ་མོ,མཛའ་བཤེས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མཛུབ,as a prefix,མཛུབ་མོ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མཛོད,as a postfix,བང་མཛོད,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
འཛིན,as a postfix,ཏིང་ངེ་འཛིན,ཏིང་འཛིན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཝ,as a prefix,ཝ་སྐྱེས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཞི,as a prefix,ཞི་གནས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཞིག,as a postfix,གང་ཞིག,འགའ་ཞིག,ཅི་ཞིག,འབའ་ཞིག,རེ་ཞིག,སུ་ཞིག,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཞུན,as a prefix,ཞུན་མ,ཞུན་མར,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཞུན,as a postfix,བྲག་ཞུན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཞེ,as a prefix,ཞེ་སྡང,ཞེ་ན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
གཞན,as a prefix,གཞན་དག,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
གཞི,as a postfix,དངོས་གཞི,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
གཞོན,as a prefix,གཞོན་ནུ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བཞི,as a prefix,བཞི་པོ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བཞི,as a postfix,བཅུ་བཞི,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བཞིན,as an infix,དེ་བཞིན་ཉིད,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བཞིན,as a postfix,ཇི་བཞིན,བྱད་བཞིན,རང་བཞིན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཟག,as a postfix,གང་ཟག,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཟད,as a postfix,ཅུང་ཟད,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཟན,as a postfix,གཅན་ཟན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཟབ,as a prefix,ཟབ་མོ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཟས,as a postfix,ཁ་ཟས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཟླ,as a postfix,སྤུན་ཟླ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
གཟི,as a prefix,གཟི་བརྗིད,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
